"排名","代號 ▲","名稱","成交","漲跌價","漲跌幅","平均增減(元)","2005增減(元)","2006增減(元)","2007增減(元)","2008增減(元)","2009增減(元)","2010增減(元)","2011增減(元)","2012增減(元)","2013增減(元)","2014增減(元)","2015增減(元)","2016增減(元)","17Q2增減(元)","17Q3增減(元)"
"789",="6278","台表科","29.7","+0.4","+1.37%","-0.02","+4.08","+0.97","-0.35","-2.36","+2.37","+0.6","-2.06","-1.48","+0.47","-0.69","-0.73","-1.1","","+0.49"
"724",="6279","胡連","162","-1.5","-0.92%","+0.46","-0.37","-0.24","+0.37","-1","+1.64","+1.34","-0.95","+0.19","+2.16","+1.09","+0.25","+0.99","+1.47",""
"179",="6281","全國電","62.5","0","0%","+0.14","+1.43","-0.57","+0.28","-0.85","-0.59","+1.38","+0.27","+0.8","-1.23","+0.11","+0.07","+0.61","-0.71",""
"278",="6282","康舒","22.85","+0.05","+0.22%","-0.21","-2.33","-3.44","+3.75","+0.31","+0.25","-0.15","-0.74","+0.83","+0.39","-0.31","-0.82","-0.28","-0.3",""
"1009",="6283","淳安","44.85","-0.15","-0.33%","-0.26","-2.4","+0.73","+0.27","-2.24","-2.36","+1.86","-2.06","+0.58","-0.18","-2.08","+3.82","+0.99","+0.09",""
"1110",="6284","佳邦","28.25","+0.7","+2.54%","-0.22","+1.38","+0.89","+0.84","-5.89","+0.1","+1.29","-1.16","-2.17","+2","+0.58","-0.07","-0.43","+0.65",""
"509",="6285","啟碁","84","-0.8","-0.94%","+0.1","+0.07","+2.57","-2.06","-2.19","+0.24","+2.57","+0.06","-2.26","+1.12","-0.56","+1.69","-0.02","","+0.18"
"1612",="6287","元隆","4.56","-0.09","-1.94%","-0.07","-3.2","+1.57","+2.12","-0.99","-0.46","+0.28","-1.35","+0.17","-1.35","+1.44","+0.43","+0.51","+0.69",""
"1613",="6289","華上","2.6","-0.05","-1.89%","-0.3","-1.85","+0.1","-1.08","-5.46","-5.46","+10.7","-2.11","+0.1","-0.21","+0.65","+0.56","+0.4","+0.14",""
"700",="6290","良維","69.8","+2.5","+3.71%","-0.05","-0.92","-2.32","-0.96","+1.91","+3.34","-1.27","-1.07","-0.4","+0.25","+0.6","-0.63","+0.87","-0.71",""
"1614",="6291","沛亨","4.55","+0.25","+5.81%","-0.06","+2.62","-2.55","+0.41","-0.98","-1.06","+0.38","-1.38","+0.85","-1.08","+1.26","-0.05","+0.85","-0.59",""
"39",="6292","迅德","32.5","+0.5","+1.56%","+0.16","-0.24","+0.31","+0.36","-3","+3.18","+1.46","-0.76","+0.03","-0.09","+0.59","-1.25","+1.29","","-0.38"
"87",="6294","智基","107","+3","+2.88%","+1.22","+0.61","-1.52","+2.56","+1.14","-2.13","+0.4","+1.9","+5.33","-3.82","-0.21","+7.03","+3.32","-1.87",""
"501",="6298","崴強","21.05","-0.35","-1.64%","+0.05","+1.03","+0.04","-0.33","-1.4","-0.64","+0.06","+0.28","+1.8","+0.05","-0.23","-1.24","+1.14","+0.1",""
"1615",="6404","通訊-KY","17.5","+0.45","+2.64%","-4.32","","","","","","","","","-0.6","-7.63","-1.88","-7.19","-3.74",""
"1192",="6405","悅城","24.1","-0.25","-1.03%","-2.56","","","","","","","","","-4.03","-0.7","-5.38","-0.12","+0.22",""
"686",="6409","旭隼","515","0","0%","+2.32","","","","","","","","+3","+0.54","+4.13","+4.72","-0.8","","-0.73"
"910",="6411","晶焱","85.6","-0.1","-0.12%","+0.3","","","","","","","","-0.49","-0.14","-0.31","+0.53","+1.91","+0.84",""
"595",="6412","群電","65.2","+0.3","+0.46%","+0.13","","","","","","","","-0.21","-0.43","+0.74","+0.06","+0.49","","+1.6"
"1001",="6414","樺漢","444","+6","+1.37%","+2.64","","","","","","","","","+2.72","+2.46","+3.94","+1.44","-0.89",""
"1202",="6415","矽力-KY","681","+3","+0.44%","+5.37","","","","","","","","+19.6","-1.93","+0.96","+5.11","+3.06","+2.74",""
"662",="6417","韋僑","37.4","-0.1","-0.27%","+0.27","","","","","","","","","-0.97","+1.14","+0.89","+0.02","","-0.67"
"1616",="6419","京晨科","14.55","+0.05","+0.34%","-1.56","","","","","","","","","+1.4","-5.92","-0.83","-0.91","+0.97",""
"272",="6422","君耀-KY","65","0","0%","+0.74","","","","","","","","","","+2","-0.67","+0.9","-1.07",""
"1091",="6426","統新","88","0","0%","+0.24","","","","","","","","","","+0.93","-1.2","+0.98","+0.88",""
"1617",="6431","光麗-KY","11.65","-0.3","-2.51%","-3.16","","","","","","","","","","-1.68","-6.39","-1.4","+1.63",""
"117",="6432","今展科","18.65","+0.35","+1.91%","-0.69","","","","","","","","","","","+0.11","-1.48","-0.88",""
"983",="6435","大中","124","-1","-0.8%","-0.03","","","","","","","","","","-0.35","-0.35","+0.62","","+1.12"
"964",="6438","迅得","79.3","+0.4","+0.51%","-0.69","","","","","","","","","","+0.64","+0.28","-3","+1.28",""
"432",="6441","廣錠","77.2","+2","+2.66%","-0.09","","","","","","","","","","-1.54","-1.31","+2.58","",""
"102",="6442","光聖","42.5","+0.45","+1.07%","+0.63","","","","","","","","","+0.3","+1.7","+1.17","-0.66","","-2.71"
"1618",="6443","元晶","12.55","+0.6","+5.02%","-0.26","","","","","","","","","","","-0.03","-0.5","-1.69",""
"1619",="6446","藥華藥","151","+1.5","+1%","-0.25","","","","","","","","","","-1.14","+0.04","+0.36","-0.03",""
"532",="6449","鈺邦","39.2","-0.2","-0.51%","-0.07","","","","","","","","","","","-0.18","+0.03","-0.24",""
"672",="6451","訊芯-KY","136","+4.5","+3.42%","-1.02","","","","","","","","","-0.7","-2.28","+0.33","-1.44","","-5.75"
"1000",="6452","康友-KY","418","-7","-1.65%","-0.01","","","","","","","","","","","+2.62","-2.64","+0.2",""
"1101",="6456","GIS-KY","241","-4","-1.63%","-10.4","","","","","","","","","","-35.9","+2.63","+1.95","","+11.4"
"449",="6457","紘康","40","+1.6","+4.17%","0","","","","","","","","","","","+0.68","-0.67","-0.11",""
"1620",="6462","神盾","230.5","-14","-5.73%","+1.04","","","","","","","","","","-2.3","+2.31","+3.1","","+7.17"
"1037",="6464","台數科","116.5","-0.5","-0.43%","-1.21","","","","","","","","","","","-0.86","-1.56","-0.95",""
"214",="6465","威潤","73.8","+1.3","+1.79%","-0.36","","","","","","","","","","","+0.37","-1.09","-0.36",""
"810",="6469","大樹","85.7","+1.2","+1.42%","-0.54","","","","","","","","","","","-1.3","+0.22","","-0.27"
"35",="6470","宇智","39.3","+0.25","+0.64%","+0.19","","","","","","","","","","","+0.8","-0.41","","-0.9"
"986",="6472","保瑞","33.6","+0.85","+2.6%","+0.14","","","","","","","","","","","+0.73","-0.45","-0.13",""
"1189",="6477","安集","23.3","+0.6","+2.64%","-1.41","","","","","","","","","","","-0.8","-2.02","+0.06",""
"347",="6482","弘煜科","34.8","-0.2","-0.57%","-0.4","","","","","","","","","","","+1.71","-2.52","-1.26",""
"150",="6485","點序","34.1","0","0%","-1.54","","","","","","","","","","","-1.85","-1.23","","-6.12"
"162",="6486","互動","49.5","+0.65","+1.33%","-0.56","","","","","","","","","","","-1.23","+0.11","+0.04",""
"1208",="6488","環球晶","368.5","+33.5","+10%","-2.03","","","","","","","","","","","-0.8","-3.26","","+5.06"
"1621",="6492","生華科","70.9","-0.4","-0.56%","-0.72","","","","","","","","","","","-0.38","-1.06","-0.38",""
"549",="6494","九齊","66.4","+0.6","+0.91%","+0.42","","","","","","","","","","","-0.45","+1.28","","+0.41"
"462",="6496","科懋","79.2","+1","+1.28%","+0.12","","","","","","","","","","","-0.25","+0.5","+1.74",""
"1622",="6497","亞獅康-KY","38","-0.6","-1.55%","","","","","","","","","","","","","","",""
"1623",="6499","益安","96","-0.5","-0.52%","+0.44","","","","","","","","","","+4.1","-1.58","-1.21","","-0.07"
"851",="6504","南六","156.5","0","0%","+0.43","+0.28","-2.06","+1.55","-0.2","-0.93","-1.35","+2.22","+0.87","+2.2","+0.4","+2.22","+0.01","","-0.25"
"358",="6505","台塑化","106","+1","+0.95%","+0.16","+0.35","-1.59","+2.72","-5.89","+2.47","+0.19","-1.94","-2.07","+2.53","-1.87","+4.02","+2.98","","+0.42"
"96",="6506","雙邦","21.75","+0.25","+1.16%","+0.15","+0.12","-0.33","+0.69","-1.03","+1.17","-0.2","-0.91","-0.04","+0.43","+0.32","+0.48","+1.06","-0.77",""
"363",="6508","惠光","26.6","-0.1","-0.37%","0","-0.04","-0.4","+0.64","+0.16","-1.18","+0.68","+0.15","-0.07","+0.21","+0.86","-1.02","+0.01","","-0.21"
"940",="6509","聚和","19.25","+0.4","+2.12%","-0.49","-5.51","+1.8","-2","-1.14","+1.68","-1.04","+0.01","+0.24","+0.27","-0.32","+0.54","-0.4","-0.26",""
"1203",="6510","精測","1135","-15","-1.3%","+5.84","","","","","","","","","","","+6.42","+5.27","","+4.67"
"24",="6512","啟發電","20.7","+0.3","+1.47%","-0.86","","","","","","","","","","","","-0.86","","-1.8"
"446",="6514","芮特-KY","35","+0.1","+0.29%","-0.17","","","","","","","","","","-2.26","+3.86","-2.11","+0.67",""
"441",="6523","達爾膚","128","-2","-1.54%","-0.81","","","","","","","","","","","-0.58","-1.04","","-2.59"
"559",="6525","捷敏-KY","85","-0.6","-0.7%","-0.29","","","","","","","","","","","","-0.29","","+0.16"
"942",="6531","愛普","76","+2","+2.7%","-1.51","","","","","","","","","","","","-1.51","","-0.16"
"915",="6532","瑞耘","28.4","+0.1","+0.35%","-0.83","","","","","","","","","","","","-0.83","+0.33",""
"1624",="6533","晶心科","118.5","-4","-3.27%","-0.97","","","","","","","","","","","","-0.97","","+1.94"
"1625",="6535","順藥","30.4","+0.25","+0.83%","+0.19","","","","","","","","","","","","+0.19","-0.06",""
"20",="6538","倉和","38.3","-0.35","-0.91%","-3.76","","","","","","","","","","","","-3.76","-3.11",""
"1626",="6541","泰福-KY","84.5","-0.8","-0.94%","-0.75","","","","","","","","","","","-0.84","-0.66","-1",""
"425",="6542","隆中","54.5","-0.5","-0.91%","+0.89","","","","","","","","","","","","+0.89","-0.5",""
"1229",="6548","長華科","435.5","+6.5","+1.52%","-0.69","","","","","","","","","","","","-0.69","+1.88",""
"1083",="6552","易華電","42.65","+0.25","+0.59%","-0.02","","","","","","","","","","","+1.67","-1.71","-0.97",""
"1198",="6554","中美冠科-KY","40.25","+0.05","+0.12%","+4.43","","","","","","","","","","","+8.43","+0.44","+0.46",""
"519",="6556","勝品","42.8","+0.3","+0.71%","-1.64","","","","","","","","","","","","-1.64","-0.74",""
"386",="6560","欣普羅","36.5","+0.3","+0.83%","-0.54","","","","","","","","","","","","-0.54","-2.04",""
"925",="6568","宏觀","183.5","-3.5","-1.87%","+3.31","","","","","","","","","","","","+3.31","","-1.62"
"476",="6569","醫揚","162","+2","+1.25%","+2.03","","","","","","","","","","","","+2.03","","-1.76"
"1152",="6573","虹揚-KY","83.2","+3.2","+4%","","","","","","","","","","","","","","",""
"405",="6574","霈方","132","+4","+3.12%","+0.09","","","","","","","","","","","","+0.09","+0.36",""
"170",="6577","勁豐","58.3","+0.5","+0.87%","-1.17","","","","","","","","","","","-1.56","-0.78","-0.29",""
"510",="6579","研揚","90.6","-0.8","-0.88%","+1.98","","","","","","","","","","","","+1.98","","+0.24"
"157",="6582","申豐","51","+0.9","+1.8%","-1.83","","","","","","","","","","","","-1.83","-1.43",""
"1088",="6593","台灣銘板","57.3","-6.2","-9.76%","+0.91","","","","","","","","","","","","+0.91","+0.37",""
"683",="6594","展匯科","36.15","-0.25","-0.69%","","","","","","","","","","","","","","",""
"514",="6603","富強鑫","14.85","+0.1","+0.68%","0","-0.81","-0.76","+1.38","-0.62","-0.03","+1.98","-0.63","-1.03","+0.11","+0.26","-0.68","+0.88","-0.06",""
"751",="6605","帝寶","83.6","0","0%","-0.22","+0.68","-2.13","+1.76","-4.1","+0.33","+0.44","-9.14","+8.6","+1.82","+2.01","-0.62","-2.26","-1.66",""
"954",="6609","瀧澤科","23.3","+0.1","+0.43%","-0.13","+0.13","+0.51","+0.2","-1.34","-4.46","+4.55","+0.18","-0.55","+1.05","+1.39","-1.53","-1.74","-0.19",""
"181",="6803","崑鼎","166.5","+0.5","+0.3%","+0.94","","","","+3.35","-0.5","+0.85","+1.44","+0.95","-0.33","+0.41","+0.37","+1.96","","-1.67"
"765",="7402","邑錡","54.1","-0.1","-0.18%","+0.01","","","","","","","","","","","+0.1","-0.07","-0.14",""
"941",="8011","台通","20.65","-0.1","-0.48%","+0.07","","+0.37","+0.05","+0.94","+1.78","+0.8","-0.83","-0.2","-0.71","-0.73","-1.35","+0.7","+0.41",""
"152",="8016","矽創","84.4","-0.6","-0.71%","-0.02","+0.26","-1.23","-0.8","-3.04","-0.28","+0.27","-1.71","+0.53","+0.62","+2.39","+1.03","+1.72","","-1.16"
"626",="8021","尖點","21.85","0","0%","-0.06","+1.55","+1.24","+0.42","-3.1","-0.82","+0.49","-0.02","-0.32","+0.03","+0.5","+0.06","-0.79","","+0.01"
"972",="8024","佑華","12.1","0","0%","-0.04","+0.89","+2.21","+0.17","-2.17","-0.41","+0.69","-1.7","-0.03","+0.26","+0.41","-0.83","+0.07","","-0.06"
"1627",="8027","鈦昇","35","-0.4","-1.13%","-0.24","-0.01","-0.23","-0.77","-2.99","-1.66","+7.68","-2.17","+1.61","-1.41","+1.97","-2.54","-2.37","+1.06",""
"97",="8032","光菱","23.05","-0.55","-2.33%","-0.07","-2.23","-0.19","+1.08","-0.86","+0.38","+2.32","-0.64","-0.78","+1.85","-0.33","-1.18","-0.23","-0.16",""
"1628",="8033","雷虎","10.2","-0.1","-0.97%","-0.38","+0.91","-1.24","-0.91","-1.68","-0.69","-1.63","+1.19","-0.94","+2.14","-1.76","+0.04","-0.01","-0.1",""
"1629",="8034","榮群","12.45","+1.1","+9.69%","-0.16","-0.23","-0.33","-1.58","+0.89","-1.38","-0.45","+0.33","+0.63","+0.22","+0.13","-0.12","-0.05","","+1.71"
"1630",="8038","長園科","43.65","-0.35","-0.8%","-0.1","-2.77","+1.33","+0.62","-0.04","-0.49","+0.14","+1.68","-1.24","-0.84","-1.08","+1.02","+0.51","-1.84",""
"594",="8039","台虹","46.45","-0.1","-0.21%","-0.17","+0.01","-1.7","-1.07","-0.7","+0.83","+2.07","-1.51","+0.26","+1.9","-0.64","-0.71","-0.8","","+0.89"
"1631",="8040","九暘","7.6","+0.16","+2.15%","+0.11","+3.25","+1.24","-0.82","-1.61","-0.03","+1.52","-4.56","+2.52","-0.41","-0.22","+0.3","+0.08","","+0.47"
"234",="8042","金山電","54.2","-0.1","-0.18%","+0.3","+0.01","+1.05","-1.57","+1.1","+3.17","+0.2","-1.3","+0.94","-0.13","-0.57","-0.67","+1.31","-0.04",""
"530",="8043","蜜望實","21.7","-0.65","-2.91%","-0.07","+0.43","-0.13","+0.1","-1.69","+0.32","+0.19","+0.46","-0.97","+0.53","-0.07","-0.19","+0.13","","-0.27"
"628",="8044","網家","134","-12","-8.22%","+0.45","-0.78","-4.3","+1.13","+4.36","+0.37","+3.86","-0.19","-1.15","+1.37","+1.66","+0.42","-1.3","","-2.84"
"907",="8046","南電","28.45","+0.25","+0.89%","-0.2","+6.47","+9.9","-3.71","-3.08","-7.49","-0.07","+1.61","-8.1","+1.9","+3.79","-1.17","-2.4","-0.8",""
"873",="8047","星雲","11.9","0","0%","-0.07","-0.94","-0.23","+1.34","-0.56","-1.91","+1.47","-0.29","+0.34","+0.15","+0.11","-0.12","-0.14","+0.44",""
"226",="8048","德勝","31.3","-0.3","-0.95%","+0.21","+1","-0.16","+1.14","+0.03","-0.78","-0.66","-0.18","+0.31","+0.55","+0.74","+1.5","-0.92","","-0.03"
"129",="8049","晶采","17.6","-0.05","-0.28%","+0.02","-1.59","+0.98","-0.95","-2.34","+3.15","-0.32","-1.2","+0.17","+1.39","+0.08","+0.45","+0.45","","+0.22"
"84",="8050","廣積","54.6","+1","+1.87%","-0.07","-1.26","+0.69","+1.8","-2.8","-1.81","+0.69","+0.58","-0.2","-0.94","+1.18","+0.38","+0.86","-2.16",""
"689",="8054","安國","20.5","-0.2","-0.97%","-0.29","+2.24","-1.12","-0.95","-2.44","+0.68","+0.27","+1.32","-1.77","-0.19","-0.75","-0.63","-0.13","","+0.4"
"1087",="8059","凱碩","11.45","-0.1","-0.87%","+0.15","+2.25","-2.06","+2.8","-0.03","+1.14","-2.12","-1.19","+0.49","+0.6","+1.65","-0.42","-1.32","-0.81",""
"407",="8064","東捷","15.9","+0.1","+0.63%","-0.33","-0.58","+4.11","-6.18","+0.41","-9.37","+7.42","-1.06","-2.7","+4.1","+1.17","-1.85","+0.55","+0.15",""
"261",="8066","來思達","128.5","+0.5","+0.39%","+0.81","-2.51","-3.82","+3.05","-1.65","+2.9","-0.01","+1.32","+0.47","+0.68","+3.82","+5.45","+0.06","-0.71",""
"1632",="8067","志旭","5.73","+0.02","+0.35%","-0.38","-4.24","+2.19","+0.14","-0.24","-0.04","-0.77","-0.06","+0.42","-0.25","+0.37","-0.08","-1.98","+0.1",""
"1633",="8068","全達","31.25","+0.85","+2.8%","+0.52","+2.71","+4.59","+0.28","-5.1","+0.5","+1.35","-1.56","+0.42","+0.47","+1.57","-0.31","+1.26","-0.47",""
"760",="8069","元太","42.2","-0.6","-1.4%","-0.21","-4.6","+0.71","+1.75","-3.43","-0.09","+5.21","+2.24","-6.74","+0.72","-0.02","+0.46","+1.22","+0.4",""
"163",="8070","長華","141.5","-1","-0.7%","-0.1","-1.94","-1.6","+0.42","-7.82","+5.45","+6.94","-13.7","+9.05","-3.45","-0.6","+8.28","-2.2","+1.13",""
"1172",="8071","能率網通","20.3","+0.35","+1.75%","-0.19","-4.93","+0.53","-2.38","+3.48","+1.57","-0.22","+1.24","-0.44","+0.57","-1.78","+0.14","-0.09","+0.49",""
"1008",="8072","陞泰","22.25","-0.2","-0.89%","-0.97","+1.95","-1.66","+1.47","-3.36","-3.35","+0.37","+1.55","-1.53","-2.23","-2.27","-1.47","-1.07","-0.41",""
"283",="8074","鉅橡","27.4","+0.15","+0.55%","+0.01","+0.55","-1.35","-1.7","+0.7","+1.26","-0.53","-0.1","+0.53","+0.62","-0.43","+0.53","+0.09","-0.48",""
"1010",="8076","伍豐","45.6","-0.45","-0.98%","-0.41","+0.49","+5.77","+5.48","-18.1","+1.06","-1.43","+1.26","+0.67","+0.27","+0.44","-0.71","-0.12","-0.17",""
"1634",="8077","洛碁","22.2","+0.1","+0.45%","-0.19","-4.78","-0.15","+3.14","-9.43","-3.09","+8.1","+3.5","-0.73","+2.45","+1.39","-0.82","-1.84","+0.96",""
"1635",="8080","奧斯特","11.95","+0.15","+1.27%","-0.25","-0.2","+0.34","+0.63","-1.12","-2.72","+0.86","-0.47","+0.44","+0.68","-1.04","-1.72","+1.3","-0.84",""
"182",="8081","致新","73.6","+1.6","+2.22%","+0.02","+8.47","-1.69","+1.1","-4.9","+0.64","+1.48","-1.38","+0.17","-1.96","+0.76","-2.03","-0.39","-0.04",""
"302",="8083","瑞穎","142.5","-0.5","-0.35%","+0.68","-0.22","+0.94","-0.25","-0.63","-0.32","+0.95","+1.35","+1.18","+0.92","+2.63","+0.12","+1.55","","-1.36"
"1636",="8084","巨虹","36.2","0","0%","-0.05","-0.7","-3.07","+3.92","-3.15","+1.37","-1.25","+2.15","-0.61","+0.75","-0.23","-0.77","+0.98","-0.64",""
"1637",="8085","福華","5.72","-0.03","-0.52%","-0.12","-0.6","+0.42","-1.21","-1.12","-2.36","+2.67","-1.54","-0.4","+0.05","+2.12","-1.25","+1.8","+0.29",""
"638",="8086","宏捷科","58.4","+0.6","+1.04%","+0.32","+1.61","-0.17","-0.76","+1.5","-0.79","+0.92","-0.68","-0.5","-0.59","+3.31","+5.09","-5.08","","-1.05"
"1638",="8087","華鎂鑫","11.3","+1","+9.71%","-0.22","-3.68","+0.93","-0.97","-0.57","+1.78","-0.78","+0.15","+0.67","-1.4","+1.02","-0.11","+0.36","+0.13",""
"469",="8088","品安","21.2","+0.55","+2.66%","-0.1","-5.31","+3.7","-0.9","-1.07","+0.84","-0.54","+1.57","+0.1","+2.87","-1.89","-0.1","-0.47","-0.68",""
"709",="8091","翔名","96.6","+2","+2.11%","+0.1","-0.37","+0.07","+0.5","-1.05","+0.4","+4.2","+0.09","-0.63","-1.57","+0.16","+0.74","-1.35","+0.96",""
"1639",="8092","建暐","8.52","+0.04","+0.47%","-0.29","-1.99","0","-1.49","-0.42","+0.01","+1.22","-0.17","+0.09","-0.18","+0.11","-0.85","+0.17","-0.11",""
"1640",="8093","保銳","7.25","+0.13","+1.83%","-0.18","-0.95","+1.74","-0.82","-1.81","+0.45","-1.28","-0.58","-0.25","+0.64","-0.41","+0.44","+0.71","","-0.33"
"1641",="8096","擎亞","16.6","+0.35","+2.15%","-0.07","+0.57","+0.04","-0.18","-0.67","+1.13","+2.46","-0.62","-1.84","-3.15","+1.65","+1.42","-1.7","+0.42",""
"1642",="8097","常珵","10.5","-0.05","-0.47%","-0.16","-3.15","-1.21","-3.99","+3.66","-0.77","+0.63","+0.62","+1.84","-4.95","+1.94","+1.65","+1.81","-0.99",""
"370",="8099","大世科","20.35","-0.05","-0.25%","-0.06","+1.15","-0.3","-0.7","+0.34","-0.41","-0.19","-0.36","-0.53","+0.61","-0.14","-0.25","0","+0.41",""
"1643",="8101","華冠","3.79","-0.22","-5.49%","-0.49","-2.11","+0.98","-2.72","+0.06","+1.71","+0.22","+0.79","-2.23","+1.57","+0.04","-1.32","-2.86","+0.72",""
"388",="8103","瀚荃","32.95","-0.1","-0.3%","-0.05","+0.85","-0.33","+1.08","-2","-0.12","+1.83","-0.3","-0.15","-0.8","+1.51","-3.97","+1.79","+0.01",""
"1183",="8105","凌巨","22.35","+0.45","+2.05%","-0.05","+1.18","-0.63","-0.14","-1.62","-1.71","+0.16","-0.62","-0.01","+0.06","+1.56","+0.81","+0.42","","+0.34"
"1644",="8107","大億金茂","49.9","+2","+4.18%","-0.19","+0.03","-3.08","+2.1","+0.85","-3.93","+2.9","-1.15","-0.91","-7.44","+9.62","-0.43","-0.9","+0.27",""
"198",="8109","博大","67.3","+0.5","+0.75%","+0.3","-0.36","+2.53","+0.07","+0.27","-1.31","+0.77","+0.21","-1.17","+1.58","+0.95","+0.23","-0.16","-1.1",""
"1129",="8110","華東","17.25","+0.45","+2.68%","+0.04","+0.83","+0.54","+0.11","-1.79","+0.3","+1.46","-1.69","-0.68","+1.11","+1.11","-1.47","+0.64","+0.28",""
"1645",="8111","立碁","8.31","-0.09","-1.07%","-0.24","+0.18","-0.95","-0.85","-2.81","+2.34","-0.01","-2.55","+0.26","+1.16","-0.22","+0.21","+0.37","+0.32",""
"100",="8112","至上","31.9","+0.3","+0.95%","+0.11","-0.11","-1.82","+0.28","-0.88","+1.9","+0.31","-0.64","-0.73","+0.04","+0.61","-0.09","+2.5","+0.29",""
"289",="8114","振樺電","134.5","+2","+1.51%","+0.27","+3.28","-0.96","-0.07","-3.28","-1.83","+2.16","-0.17","+0.73","+1.83","+1.07","+0.24","+0.22","-0.92",""
"1646",="8121","越峰","22.15","+0.3","+1.37%","-0.44","-0.18","-1.26","+0.42","-0.91","-1.33","+7.79","-3.63","-2.98","-0.76","+0.2","-1.75","-0.83","+0.69",""
"316",="8131","福懋科","33.95","+0.1","+0.3%","-0.09","","+0.75","+0.08","-1.82","-2.12","+3.29","-0.77","-2.03","-0.4","+1.65","+0.64","-0.24","+0.15",""
"201",="8147","正淩","30","+0.3","+1.01%","+0.18","","-0.2","-7.19","+3.51","+6.07","-0.51","-0.28","+0.24","-0.37","+1.16","+0.71","-1.19","-0.46",""
"761",="8150","南茂","28.25","-1.3","-4.4%","-0.07","-0.24","+2.29","+0.12","-8.67","-1.38","+8.11","-2.42","+0.9","+1.43","+1.1","-1.32","-0.76","","+2.33"
"701",="8155","博智","77.1","+3.1","+4.19%","+0.17","","","","","","","+0.35","+1.02","-1.39","+0.79","-1.22","+1.46","","+1.77"
"180",="8163","達方","29.15","-0.35","-1.19%","+0.13","+3.09","+3.69","+0.42","-4.77","+0.24","-0.93","-1.3","+0.19","-0.69","+0.23","+1.76","-0.42","+0.41",""
"1647",="8171","天宇","12.3","+0.35","+2.93%","-0.3","","","","","","+3.07","-1.62","-2.08","-0.69","+0.57","-1.65","+0.32","-0.19",""
"924",="8176","智捷","11","-0.15","-1.35%","+0.22","+2.14","+0.92","-0.15","-0.76","+1.16","-0.58","+1.61","+0.02","-3.38","-1.66","+3.02","+0.26","-0.2",""
"834",="8182","加高","20.6","+0.75","+3.78%","-0.08","+0.51","+0.51","+0.42","-0.93","-0.98","+0.77","-1.03","-0.97","+0.68","+0.46","-0.3","-0.06","","+0.7"
"1163",="8183","精星","27","+0.35","+1.31%","+0.01","+0.27","-0.98","+0.07","-2.96","+0.48","+2.43","-0.45","-0.12","+0.05","+0.8","-1.2","+1.71","+0.69",""
"1648",="8201","無敵","14.1","+0.1","+0.71%","-0.18","+1.61","+1.78","-0.25","-3.05","-0.23","-0.66","-0.16","-5.59","-0.05","+2.56","+0.26","+1.59","-0.86",""
"241",="8210","勤誠","47.15","+0.65","+1.4%","+0.2","-0.58","+0.23","+0.25","-2.02","+2.49","+0.81","+0.03","+0.15","-1.16","+1.67","-0.3","+0.79","","-0.89"
"569",="8213","志超","34.05","+0.45","+1.34%","+0.09","-0.42","+2.99","+0.88","-1.61","+2.03","-2.21","-0.91","+3.46","-1.8","+1.36","-1.8","-0.94","+0.18",""
"1649",="8215","明基材","18.45","0","0%","-0.22","-7.64","+7.41","+1.93","-6.56","+3.7","+0.28","-2.67","-1.2","+7.8","-1.11","-1.73","-2.89","+1.16",""
"636",="8222","寶一","19.45","+0.3","+1.57%","+0.02","","","","","-0.1","-0.54","+0.16","+0.26","+0.03","+0.01","+0.58","-0.22","","-0.53"
